zone_id,weekday_h00,weekday_h01,weekday_h02,weekday_h03,weekday_h04,weekday_h05,weekday_h06,weekday_h07,weekday_h08,weekday_h09,weekday_h10,weekday_h11,weekday_h12,weekday_h13,weekday_h14,weekday_h15,weekday_h16,weekday_h17,weekday_h18,weekday_h19,weekday_h20,weekday_h21,weekday_h22,weekday_h23,weekend_h00,weekend_h01,weekend_h02,weekend_h03,weekend_h04,weekend_h05,weekend_h06,weekend_h07,weekend_h08,weekend_h09,weekend_h10,weekend_h11,weekend_h12,weekend_h13,weekend_h14,weekend_h15,weekend_h16,weekend_h17,weekend_h18,weekend_h19,weekend_h20,weekend_h21,weekend_h22,weekend_h23
690,1.3682,1.78231,1.21787,0.861918,0.772612,0.741148,1.42223,1.93264,1.48547,0.667097,0.584147,0.579379,0.594317,1.28239,1.06437,1.04625,1.0542,1.05229,1.05102,0.585418,0.948364,0.916583,0.849523,0.978557,1.21733,1.7582,1.30012,0.999728,0.868849,0.843619,1.20078,1.83625,1.57134,0.65282,0.581861,0.583438,0.46675,1.0155,0.87831,0.880676,0.883041,0.886983,0.885406,0.525094,0.875157,0.809717,0.787641,0.853081
691,1.30182,1.30399,1.31783,1.32605,1.32692,1.32302,1.32562,1.26332,0.860527,0.618247,0.55162,0.496674,0.494079,0.534314,0.482397,0.458169,0.469851,0.477206,0.537776,0.714727,0.912012,1.063,1.20232,1.26245,1.27507,1.32658,1.32444,1.32873,1.32658,1.31907,1.32551,1.29761,1.15164,1.02928,0.944494,0.845751,0.836091,0.902635,0.85863,0.850044,0.826432,0.866144,0.906928,1.00674,1.08187,1.17954,1.24609,1.32014
693,0.97991,0.945947,0.93701,0.933435,0.932005,0.936652,0.932005,0.940585,0.96561,1.20299,1.26448,1.25983,1.24804,1.213,1.20442,1.17189,1.19048,1.17618,1.16224,1.05284,0.999572,0.961677,0.943802,0.937367,0.909049,0.908162,0.903728,0.906388,0.903728,0.918805,0.909049,0.901067,0.902841,0.944524,0.981773,0.980886,0.98266,0.953393,0.959601,0.962261,0.949845,0.95428,0.964035,0.934768,0.938316,0.938316,0.948958,0.951619
698,1.16684,1.15249,1.16069,1.16274,1.14838,1.13608,1.14223,1.12378,0.906404,0.885897,0.818224,0.803869,0.791565,0.826427,0.797717,0.762856,0.77516,0.773109,0.793616,0.918708,1.0397,1.06841,1.12378,1.19555,1.18025,1.18534,1.17007,1.15481,1.17516,1.17516,1.1599,1.14973,1.0785,1.00219,0.895361,0.859751,0.849576,0.875012,0.905536,0.869925,0.859751,0.885187,0.910623,0.986932,1.00219,1.02763,1.0785,1.08868
699,1.12847,1.1437,1.14487,1.15542,1.15132,1.14136,1.13784,1.11324,0.889417,0.798014,0.747919,0.721845,0.730048,0.726533,0.734149,0.718916,0.74118,0.761687,0.824966,0.903479,1.03121,1.07515,1.11148,1.15073,1.16717,1.17299,1.17589,1.17299,1.17153,1.17008,1.1788,1.15118,1.07706,1.01455,0.956414,0.909901,0.938971,0.943332,0.934611,0.941878,0.938971,0.956414,0.975309,1.00147,1.04799,1.04653,1.07269,1.10031
700,1.09724,1.10032,1.09473,1.09584,1.095,1.09473,1.08662,1.07012,0.893676,0.818457,0.793431,0.789376,0.822372,0.827125,0.819855,0.806713,0.810068,0.817479,0.87606,0.943169,1.04132,1.06956,1.09808,1.10675,1.11058,1.1196,1.11336,1.12238,1.12307,1.11128,1.11336,1.1085,1.06133,1.01139,0.980864,0.957973,0.943406,0.971153,0.953117,0.931613,0.954505,0.95936,0.991963,1.03567,1.0648,1.05648,1.06445,1.07174
701,1.0461,1.05943,1.0842,1.09373,1.08992,1.09945,1.08611,1.0842,1.03657,0.979404,0.954633,0.952728,0.967971,0.990837,0.958444,0.937484,0.96035,0.973688,0.98512,0.98512,0.98512,0.96035,0.966066,1.00036,0.95958,0.973761,1.03994,1.01158,1.0163,1.01158,1.0163,1.00685,1.00212,0.969034,0.992669,0.978488,0.973761,0.992669,0.964307,0.978488,0.964307,0.997396,0.997396,0.964307,0.983215,0.978488,1.00685,0.983215
703,1.13523,1.13688,1.13717,1.13481,1.12801,1.1299,1.12216,1.07884,0.890669,0.779689,0.738214,0.724294,0.728541,0.73727,0.736468,0.715989,0.725615,0.734297,0.7879,0.896237,1.03657,1.10489,1.14226,1.15727,1.14879,1.14715,1.13333,1.13848,1.13146,1.13076,1.1338,1.11671,1.06263,1.01885,0.973202,0.945342,0.955643,0.979523,0.972499,0.959155,0.958219,0.97367,1.00153,1.04624,1.09634,1.11133,1.10969,1.11648
704,1.17396,1.16334,1.15656,1.16025,1.16025,1.15302,1.14064,1.08168,0.826958,0.694143,0.661271,0.636654,0.640339,0.672474,0.639602,0.624124,0.630905,0.658765,0.743672,0.925721,1.08374,1.13622,1.166,1.17631,1.19323,1.19177,1.18701,1.18006,1.18445,1.18262,1.18299,1.15629,1.08462,1.02721,0.966505,0.941638,0.932496,0.966139,0.96431,0.955168,0.96687,0.993931,1.02319,1.07804,1.11168,1.11973,1.15995,1.1435
705,0.993834,1.00004,1.00004,0.992456,0.990388,0.984875,0.979361,0.927671,0.896656,0.953171,1.02967,1.0214,1.0407,1.04966,1.01658,0.978672,0.988321,0.983496,0.994524,1.01106,1.02692,1.01865,1.00417,1.0152,1.05663,1.04466,1.05663,1.05663,1.0515,1.04979,1.0515,1.0344,0.99508,0.986531,1.01902,1.00876,1.04979,1.00705,0.976273,0.948917,0.981402,0.964305,0.957466,0.955756,0.947207,0.936948,0.976273,0.989951
706,1.0846,1.11518,1.11836,1.12153,1.12948,1.12074,1.12392,1.09294,0.962676,1.11518,1.08897,0.989681,0.965853,0.939641,0.878481,0.837973,0.837178,0.839561,0.849887,0.865773,0.897544,0.96903,1.03813,1.07388,1.11724,1.13892,1.14089,1.13892,1.14286,1.13497,1.13695,1.13497,1.01675,0.975369,0.963546,0.937931,0.896551,0.924137,0.882758,0.829556,0.817734,0.817734,0.84729,0.84729,0.906403,0.991132,1.06108,1.14286
708,1.45008,2.00218,1.63967,1.48181,1.59128,1.63491,1.93158,2.0244,1.14388,0.473575,0.42836,0.394249,0.67189,1.52385,0.85196,0.484681,0.381557,0.378384,0.38949,0.440259,0.642539,0.768668,0.660784,0.706,1.36178,1.98167,1.62745,1.45624,1.6058,1.85966,1.91869,2.0289,1.40704,0.50378,0.427033,0.393578,0.501812,1.33423,0.804868,0.423097,0.36406,0.383739,0.379803,0.43884,0.641533,0.712377,0.684826,0.663179
709,1.11726,1.13304,1.13838,1.14533,1.14373,1.14908,1.13624,1.10523,0.973694,0.887072,0.842691,0.820769,0.818095,0.815689,0.797776,0.795638,0.819699,0.82772,0.882259,0.931987,1.00524,1.05604,1.07956,1.10897,1.09036,1.09169,1.10893,1.10363,1.1023,1.09965,1.10761,1.08373,1.03598,1.02271,0.986897,0.945776,0.951082,0.947102,0.916594,0.936491,0.928532,0.933838,0.961694,0.994856,1.01873,1.02006,1.03133,1.04924
710,1.0143,1.02633,1.0411,1.04,1.03454,1.04492,1.04985,1.00993,0.912053,1.01649,1.07418,1.05586,1.05859,1.01758,0.972748,0.933925,0.92463,0.918615,0.936659,0.933378,0.948689,0.992979,1.01485,1.05149,1.05533,1.06619,1.08111,1.07975,1.07161,1.06076,1.06076,1.05398,1.02685,1.02278,1.04041,1.03227,0.983442,0.986154,0.935965,0.931896,0.889845,0.895271,0.934609,0.919687,0.927826,0.952243,0.973268,0.994293
711,1.10463,1.10463,1.11118,1.12591,1.10791,1.11445,1.11282,1.02772,0.757697,0.780608,0.825611,0.839522,0.877161,0.836249,0.819884,0.819884,0.80761,0.790427,0.811701,0.922983,0.986806,1.02117,1.08991,1.13245,1.10832,1.14079,1.14079,1.12861,1.10426,1.13267,1.12455,1.10426,1.00276,0.958104,0.970284,0.974344,0.966224,0.978403,0.994642,1.02306,0.925626,0.933746,1.03524,1.09614,1.07584,1.04336,1.02103,1.08802
712,1.13534,1.23881,1.21069,1.18617,1.18257,1.17536,1.15949,1.11623,1.00086,0.840778,0.751004,0.70882,0.717473,0.743432,0.698725,0.658345,0.716752,0.654018,0.626617,0.82852,0.990762,1.10902,1.16959,1.14291,1.23787,1.32731,1.30763,1.26649,1.25576,1.24324,1.25576,1.22714,1.17884,1.00174,0.937347,0.858638,0.822862,0.817495,0.801396,0.790663,0.837172,0.826439,0.833595,0.962391,1.06256,1.06793,1.13859,1.17884
715,1.20454,1.17392,1.17473,1.17231,1.186,1.19165,1.14894,1.11994,0.875807,0.769453,0.750922,0.736419,0.75495,0.786373,0.714665,0.711442,0.73803,0.754145,0.750116,0.838744,0.973298,1.11188,1.14411,1.1989,1.21326,1.24524,1.20926,1.23325,1.23125,1.23325,1.20327,1.19127,1.01338,0.919439,0.895454,0.86947,0.93343,0.893455,0.823498,0.847483,0.83549,0.853479,0.875466,0.937428,1.04736,1.16929,1.1473,1.19727
716,1.25875,1.26598,1.27737,1.27393,1.26688,1.26255,1.25694,1.21212,0.906336,0.742238,0.68784,0.606152,0.596212,0.592236,0.546332,0.523019,0.530067,0.546513,0.609224,0.746756,0.903083,1.02634,1.15538,1.2414,1.30421,1.32842,1.3208,1.31991,1.3226,1.32439,1.31497,1.31004,1.22934,1.13564,1.02714,0.940163,0.872464,0.845116,0.825389,0.806559,0.799834,0.825389,0.852738,0.915505,0.971995,1.03431,1.1603,1.17913
718,0.968585,0.98866,0.983641,0.968585,0.983641,0.978623,0.98866,0.95353,0.853158,0.908363,0.946002,0.898326,0.838103,0.858177,0.923418,1.01375,0.998697,0.98866,0.998697,1.02881,0.993678,0.9184,0.853158,0.893307,1.10804,1.15784,1.14539,1.12049,1.14539,1.09559,1.12049,1.12049,1.04579,0.983545,0.908845,0.908845,0.921295,0.896395,1.03334,1.05824,1.05824,1.15784,1.09559,1.05824,1.08314,1.00844,1.00844,1.03334
719,1.2027,1.20511,1.21475,1.21957,1.21716,1.21475,1.21475,1.06532,0.865272,0.588095,0.563993,0.489276,0.482045,0.566403,0.595326,0.568814,0.590506,0.63389,0.785734,1.03881,1.16896,1.18824,1.16896,1.23163,1.17193,1.24368,1.2377,1.23172,1.23172,1.2377,1.20182,1.17193,1.05234,0.974612,0.91482,0.91482,0.932758,0.980592,0.938737,0.99255,0.968633,0.962654,1.02245,1.02843,1.0942,1.11213,1.14203,1.15997
724,1.10268,1.11747,1.12906,1.12854,1.12127,1.12629,1.12802,1.10173,0.963883,0.961376,0.970975,0.952122,0.942523,0.930676,0.903349,0.872044,0.86158,0.861839,0.863396,0.845409,0.906116,0.95783,1.02252,1.07925,1.0924,1.1117,1.11986,1.1293,1.13402,1.13659,1.13316,1.13015,1.08639,1.02761,0.99457,0.98513,0.935359,0.924632,0.900605,0.88473,0.870999,0.862847,0.877865,0.891595,0.927207,0.953809,0.997788,1.04177
728,1.13487,1.1475,1.13487,1.14329,1.1454,1.13908,1.11802,1.02328,0.74535,0.610597,0.561118,0.551643,0.53901,0.641127,0.654813,0.585331,0.614808,0.616914,0.64218,0.875891,1.12013,1.14119,1.14119,1.11171,1.1439,1.13345,1.123,1.13867,1.15434,1.10733,1.13345,1.13345,1.04466,1.02376,0.992423,0.97153,0.919297,1.076,1.04988,1.04988,1.10733,1.08644,1.10733,1.2797,1.30582,1.29015,1.25098,1.23792
729,1.15636,1.28112,1.29855,1.3111,1.30691,1.32155,1.33201,1.34525,1.10338,1.0539,0.97792,0.943069,0.991861,1.01904,0.889398,0.874761,0.874064,0.678201,0.686565,0.630107,0.600135,0.58968,0.800877,0.99674,1.0738,1.20522,1.22769,1.25709,1.26228,1.28303,1.28476,1.35565,1.26401,1.11357,1.11184,1.10147,1.00118,0.980427,0.887053,0.89224,0.880136,0.686472,0.605202,0.558515,0.575806,0.574077,0.784168,0.971781
731,1.1139,1.06041,1.05608,1.12475,1.08716,1.11463,1.10451,0.993189,0.875365,0.869582,0.926326,0.878256,0.904279,0.89452,0.864522,0.805249,0.836331,0.829826,0.782118,0.773444,0.941867,0.996803,1.02283,1.11174,1.10282,1.14228,1.11358,1.16021,1.11179,1.14407,1.1369,1.12434,1.09565,1.00958,1.00061,1.0042,0.970127,0.989852,0.984473,1.00061,0.946815,0.946815,0.980887,0.92709,1.0311,1.01137,1.04634,1.05082
732,0.860157,0.883357,0.872649,0.883357,0.861942,0.890495,0.886926,0.872649,1.08858,1.20101,1.35983,1.30273,1.30451,1.30273,1.25276,1.19565,1.14926,1.18852,1.11713,1.01363,0.952954,0.913694,0.920832,0.91191,0.911978,0.858853,0.903124,0.89427,0.89427,0.89427,0.885416,0.911978,0.965103,1.04479,1.09792,1.08021,1.03594,1.04479,1.00937,0.991666,0.982812,0.991666,0.929687,0.920832,0.858853,0.876562,0.907551,0.920832
733,1.35839,1.36163,1.3718,1.36785,1.36728,1.36135,1.35839,1.21888,0.765752,0.548438,0.505512,0.465269,0.455102,0.473317,0.447053,0.431097,0.424319,0.437169,0.481931,0.685547,0.960473,1.12568,1.28087,1.36615,1.38752,1.40118,1.41274,1.40679,1.39628,1.39383,1.37876,1.36265,1.20712,1.05684,0.932487,0.861027,0.821093,0.821443,0.783261,0.778357,0.772051,0.793069,0.823895,0.929334,1.03407,1.11359,1.23234,1.28103
737,0.899806,0.929567,0.94007,0.957576,0.957576,0.961077,0.957576,0.948823,1.13964,1.38122,1.39172,1.35321,1.28844,1.18165,1.13789,1.11513,1.11513,1.12913,0.992588,0.989087,1.02585,1.08712,1.06261,0.978583,0.929365,0.955422,0.990164,1.00754,0.981478,1.00319,1.00319,1.00754,0.925022,0.959764,0.951079,0.93805,0.925022,0.946736,0.942393,0.877251,0.90765,0.864222,0.807766,0.807766,0.816451,0.82948,0.846851,0.855537
741,1.07803,1.12565,1.13517,1.14279,1.13612,1.14755,1.13993,1.06851,0.958038,0.924707,0.883281,0.847569,0.862806,0.829475,0.810428,0.783763,0.778049,0.77424,0.799953,0.816142,0.92185,0.971371,1.03137,1.06279,1.09856,1.17416,1.17652,1.1718,1.16235,1.17889,1.16944,1.16944,1.07257,1.04659,0.966261,0.926099,0.956811,0.982799,0.937911,0.897749,0.923736,0.928461,0.940274,0.985161,0.992249,0.987524,1.03832,1.08675
744,1.0784,1.07476,1.06908,1.06989,1.06233,1.0653,1.06908,1.04747,0.944261,0.89563,0.905221,0.889956,0.88131,0.888335,0.891577,0.8805,0.873205,0.877258,0.874286,0.922377,1.00964,1.04666,1.07232,1.08367,1.08847,1.0945,1.09517,1.08646,1.08445,1.09249,1.07909,1.06501,1.03954,1.02145,0.991957,0.974531,0.957105,0.976542,0.963137,0.934987,0.924933,0.924933,0.949062,0.990617,1.01408,1.0315,1.06501,1.08244
745,1.22335,1.20793,1.21821,1.21821,1.21564,1.20664,1.22078,1.19508,1.01389,0.826275,0.638661,0.552563,0.569269,0.624525,0.567984,0.503732,0.525578,0.549993,0.645086,0.771019,0.927793,1.10127,1.16552,1.23106,1.25921,1.25921,1.25921,1.25921,1.25602,1.25283,1.26558,1.24964,1.19545,1.06794,0.997802,0.927669,0.819282,0.940421,0.934045,0.921293,0.924481,0.927669,0.889415,0.940421,1.06156,1.10619,1.16676,1.19864
746,1.19879,1.18855,1.18595,1.19395,1.1906,1.18893,1.18781,1.1461,0.902354,0.816513,0.783369,0.73961,0.7249,0.744824,0.709631,0.6817,0.665128,0.667735,0.719686,0.851892,1.00756,1.07981,1.142,1.18204,1.20149,1.20288,1.22089,1.20657,1.20611,1.20565,1.19687,1.18578,1.12758,1.04259,0.980224,0.914629,0.919249,0.916939,0.882294,0.861507,0.831019,0.838872,0.856888,0.944193,1.01579,1.05136,1.13913,1.15206
751,1.19802,1.19949,1.20074,1.20952,1.21872,1.20785,1.20576,1.11963,0.834916,0.710745,0.652213,0.636325,0.677716,0.652631,0.631308,0.609568,0.62002,0.644269,0.724123,0.977901,1.21119,1.22457,1.23084,1.25258,1.16578,1.16889,1.1803,1.19171,1.19275,1.20727,1.20105,1.17615,1.08385,0.968719,0.86189,0.891968,0.880559,0.91686,0.910637,0.897154,0.923083,0.979091,1.00502,1.03614,1.06518,1.06206,1.10666,1.07658
771,1.49668,1.56047,1.59673,1.60881,1.60546,1.56584,1.54905,1.37179,1.04546,0.751362,0.606327,0.541195,0.539852,0.515008,0.432419,0.345801,0.355873,0.329686,0.384746,0.560668,0.803735,0.948099,1.12268,1.30464,1.38922,1.49583,1.52748,1.5508,1.53914,1.51748,1.49916,1.44919,1.32259,1.11271,0.922816,0.834532,0.746248,0.716265,0.606327,0.541363,0.553023,0.553023,0.556355,0.654633,0.791223,0.88617,1.08106,1.21099
773,1.29705,1.28104,1.28619,1.26388,1.24673,1.24844,1.22728,1.1678,0.888721,0.76748,0.7223,0.690274,0.664539,0.686843,0.643951,0.623363,0.613641,0.609065,0.622219,0.685699,0.804653,0.947054,1.11062,1.25473,1.29956,1.31233,1.30523,1.28679,1.25984,1.25558,1.25416,1.21018,1.12647,1.04986,0.960482,0.930689,0.889546,0.91792,0.878196,0.854077,0.790234,0.855496,0.864009,0.920758,0.956226,1.03993,1.20734,1.22153
775,0.460009,1.44706,1.45053,1.49965,1.5141,1.51757,1.30952,0.961628,0.819464,1.26214,1.42684,1.05583,0.748382,1.03907,1.12402,1.10032,0.985322,0.785368,0.803283,0.620088,0.347897,0.211512,0.638003,0.470412,0.43726,1.52396,1.35192,1.36769,1.4193,1.38776,1.33759,1.21286,1.16412,1.09817,1.10247,1.03652,0.951937,1.03365,1.04082,1.08383,0.943335,0.801404,0.831511,0.728289,0.603562,0.569155,0.721121,0.65374
777,1.15178,0.97985,0.934905,1.01017,0.938966,0.960897,0.943027,0.975247,0.927053,0.890502,0.829447,0.779223,0.89727,1.24302,0.919743,0.76379,0.848806,1.06432,0.995012,1.06541,1.16423,1.19564,1.19672,1.19347,1.15931,1.06191,0.89601,0.862427,0.972581,0.941684,1.0505,1.04646,1.08945,0.920862,0.754959,0.806678,0.865113,1.1405,0.988029,0.840933,1.00415,1.07535,1.05856,1.074,1.12169,1.20296,1.11397,1.08341
781,1.01905,1.08554,1.1112,1.1182,1.1112,1.1112,1.06921,0.999222,0.85381,1.09253,1.19907,1.18896,1.22006,1.17146,1.06687,0.976671,0.960342,0.986391,0.997667,0.81804,0.769051,0.795489,0.847589,0.936236,1.08606,1.142,1.19023,1.17865,1.14586,1.14586,1.14007,1.0957,1.01854,0.987677,1.03012,1.02626,0.972245,0.956813,0.933664,0.868076,0.854572,0.852643,0.833353,0.785126,0.744616,0.767765,0.824672,0.914373
783,0.990286,1.00761,0.995557,0.997063,0.995557,0.991039,0.997063,0.982002,0.960916,1.0317,1.09948,1.10852,1.10249,1.06333,1.05128,1.01514,1.00008,0.968447,0.971459,0.968447,0.96694,0.96694,0.97899,1.00761,0.993877,0.986404,0.997613,0.990141,0.997613,1.00882,0.993877,0.990141,0.971459,0.971459,1.03871,1.02377,1.01256,1.03124,1.01256,0.997613,0.945304,0.930359,0.967723,0.975195,0.975195,0.986404,0.986404,0.997613
790,1.05834,1.04109,1.04055,1.04109,1.03138,1.05133,1.04378,1.04486,0.963451,0.908998,0.882041,0.86964,0.89498,0.912772,0.88258,0.903067,0.899293,0.914928,0.934877,0.991487,1.0179,1.04486,1.07883,1.06104,1.05662,1.04324,1.07401,1.04324,1.04592,1.03656,1.04324,1.03656,1.01516,1.00178,1.01114,1.00045,0.988408,0.99242,0.983058,1.00847,0.995095,0.993758,0.989745,1.00981,1.01649,1.00713,1.06063,1.03388
792,1.07513,1.06599,1.07208,1.04772,1.04772,1.04772,1.05685,1.04467,0.913707,0.895433,0.797971,0.791879,0.831473,0.941118,0.950255,0.941118,0.889341,0.864976,0.858884,0.86193,1.01421,1.02335,0.925889,1.08427,1.18624,1.22402,1.18624,1.17113,1.16357,1.17868,1.16357,1.14846,1.11068,1.0049,0.831122,0.838677,0.899123,0.952012,0.974679,0.936901,0.92179,0.914234,0.936901,0.98979,1.06535,1.08046,0.974679,1.10313
795,1.19295,1.19774,1.19419,1.19313,1.19579,1.19437,1.19384,1.09456,0.848403,0.717688,0.691758,0.647713,0.645049,0.670446,0.640254,0.618764,0.63013,0.660322,0.731008,0.870425,1.0308,1.13168,1.19366,1.21142,1.19752,1.21999,1.21779,1.21514,1.21294,1.20457,1.20633,1.18298,1.09751,1.02921,0.949027,0.916424,0.915983,0.918186,0.903647,0.886904,0.881177,0.922592,0.962245,1.02305,1.09442,1.12482,1.15919,1.16227
799,1.309,1.29538,1.29804,1.30545,1.29627,1.29952,1.29775,1.20801,0.910082,0.685301,0.642655,0.594974,0.585497,0.623701,0.583128,0.554105,0.586978,0.584608,0.63377,0.763486,0.925778,1.06349,1.18402,1.25688,1.26073,1.2791,1.27689,1.27028,1.26514,1.2622,1.25706,1.22767,1.15567,1.0271,0.952893,0.877955,0.861057,0.869139,0.849302,0.840486,0.826527,0.809629,0.868404,0.935261,1.04253,1.09836,1.18506,1.21371
802,0.876214,0.82784,0.829665,0.837423,0.826471,0.826927,0.824189,0.80274,0.931434,1.46036,1.49048,1.45351,1.44393,1.41837,1.42248,1.41107,1.417,1.38369,1.12767,0.998519,0.912723,0.848376,0.835141,0.821451,0.854756,0.857021,0.841171,0.836642,0.840039,0.845699,0.844567,0.845699,0.884192,1.07552,1.1242,1.06873,1.04835,1.01552,0.999669,0.988347,0.953251,0.954383,0.878531,0.817396,0.800414,0.816264,0.902306,0.879663
804,1.08478,1.13684,1.14289,1.16105,1.17073,1.17921,1.17437,1.14773,1.06056,1.12412,1.01213,0.929202,0.876538,1.00426,0.893487,0.795421,0.745783,0.704015,0.710673,0.726412,0.835374,0.923754,0.894698,0.952811,1.03318,1.15032,1.12629,1.19236,1.20137,1.19537,1.20438,1.19236,1.20438,1.08124,1.03619,0.976117,0.946082,0.964103,0.907038,0.89202,0.807924,0.780893,0.77789,0.843965,1.00315,1.03318,1.00615,1.05721
805,0.400021,0.348333,0.352827,0.355075,0.348333,0.352827,0.355075,0.355075,0.537107,2.82487,2.86532,2.74172,2.69452,2.56418,2.49901,2.49901,2.48552,2.38889,1.85852,1.02028,0.606773,0.375301,0.307881,0.305634,0.351228,0.362379,0.356803,0.367954,0.351228,0.356803,0.362379,0.362379,0.440429,1.03696,1.19864,1.23209,1.20979,1.17076,1.11501,1.04811,1.00908,0.975634,0.852983,0.546355,0.49618,0.446004,0.468305,0.440429
809,1.21264,1.21553,1.21442,1.21464,1.20528,1.20929,1.20662,1.15581,0.911817,0.698792,0.623253,0.569551,0.563312,0.589606,0.561307,0.516295,0.498246,0.522312,0.603199,0.809538,1.0161,1.12573,1.19124,1.22511,1.26478,1.26533,1.25483,1.25041,1.25151,1.25538,1.24598,1.22664,1.1791,1.06633,0.972354,0.923708,0.909889,0.949689,0.933659,0.883355,0.881696,0.888883,0.943056,1.0514,1.11166,1.17689,1.22498,1.22885
832,1.22931,1.2376,1.24221,1.24773,1.24451,1.24174,1.24819,1.14272,0.80695,0.708384,0.670616,0.612121,0.585868,0.599225,0.562378,0.559614,0.562838,0.558693,0.620412,0.773788,0.922097,1.06258,1.16206,1.20398,1.30258,1.31743,1.33114,1.32886,1.31972,1.31857,1.31515,1.29229,1.16204,1.06606,0.981504,0.901521,0.856959,0.891238,0.83525,0.821538,0.803257,0.810112,0.868385,0.948368,1.06149,1.15061,1.22945,1.28087
842,1.37067,1.37782,1.38544,1.38267,1.38198,1.38406,1.38475,1.30139,0.846045,0.611212,0.51908,0.467357,0.496682,0.487446,0.43249,0.407782,0.433875,0.44796,0.519773,0.760147,1.01391,1.15662,1.24528,1.33095,1.34328,1.39999,1.40056,1.40801,1.40515,1.404,1.39885,1.36734,1.19836,1.0414,0.893612,0.801386,0.771026,0.787066,0.738375,0.706297,0.697132,0.698277,0.775609,0.945166,1.06603,1.13019,1.22127,1.25621
844,0.632917,2.23315,1.9784,1.80869,1.79434,1.81551,1.79685,1.80797,1.43016,0.794375,0.562234,0.511285,0.984178,0.896632,0.468947,0.443831,0.655162,0.937176,0.82272,0.549676,0.384271,0.561157,0.351979,0.320046,0.655997,2.08281,1.81489,1.67782,1.69562,1.72767,1.66358,1.69473,1.34137,0.78506,0.501121,0.533164,0.957737,0.864278,0.422793,0.457507,0.630184,0.88653,0.88208,0.545626,0.373838,0.559867,0.401431,0.302631
848,0.80584,0.777465,0.777465,0.764224,0.76044,0.754766,0.718824,0.703691,0.841781,1.73653,1.7195,1.6533,1.55115,1.42252,1.4263,1.42819,1.40549,1.39792,1.09715,0.858806,0.877722,0.837998,0.834214,0.830431,0.863462,0.858769,0.868155,0.872848,0.863462,0.844691,0.807149,0.797764,0.854077,1.07464,1.13564,1.07933,1.11687,0.994859,1.02771,0.999551,1.00424,0.966702,0.849384,0.830613,0.844691,0.802457,0.844691,0.816535
849,1.2909,1.31816,1.33982,1.35065,1.34463,1.33501,1.31776,1.28047,1.00015,0.769564,0.725051,0.642841,0.64645,0.675324,0.62279,0.578276,0.555418,0.549803,0.588703,0.693771,0.807261,0.918745,1.05229,1.17981,1.25152,1.34105,1.3699,1.37687,1.35797,1.351,1.32812,1.32613,1.22764,1.13214,1.03862,0.935156,0.849599,0.857558,0.789909,0.766032,0.752104,0.744146,0.758074,0.791898,0.857558,0.937146,1.10925,1.16696
851,1.36643,1.36415,1.36791,1.36541,1.35994,1.36598,1.35288,1.22611,0.834187,0.611631,0.552518,0.507642,0.505592,0.505022,0.466525,0.444998,0.444087,0.455135,0.507414,0.651039,0.922799,1.12964,1.29809,1.36404,1.36276,1.36869,1.36897,1.36502,1.36361,1.3605,1.35428,1.31529,1.19181,1.07851,0.955597,0.866875,0.821384,0.81206,0.769677,0.756114,0.726163,0.745942,0.781827,0.900217,1.03302,1.15339,1.26895,1.3102
852,1.13636,1.14733,1.15987,1.15047,1.1442,1.15987,1.1442,1.10972,0.808776,0.711597,0.750782,0.811911,0.808776,0.811911,0.793102,0.755484,0.708463,0.670845,0.742945,0.833854,0.868337,0.956111,1.02821,1.01881,1.1354,1.21316,1.22872,1.27538,1.24427,1.23649,1.29871,1.29871,1.18206,1.06541,0.925426,0.855436,0.824329,0.870989,0.816553,0.89432,0.832106,0.839883,0.925426,1.02652,1.06541,1.1354,1.24038,1.33759
855,1.17389,1.21471,1.21818,1.22079,1.21514,1.22108,1.2176,1.11151,0.896412,0.778444,0.722572,0.7094,0.712151,0.716565,0.694202,0.671911,0.680162,0.676977,0.719388,0.855449,0.978628,1.0345,1.10702,1.16607,1.18281,1.22016,1.22626,1.22303,1.22483,1.22878,1.2259,1.19538,1.11208,1.03272,0.984602,0.936485,0.924635,0.947616,0.931817,0.896627,0.886572,0.876877,0.90309,0.960543,0.984243,1.00902,1.06647,1.10669
858,1.14396,1.27078,1.28688,1.27648,1.2752,1.27221,1.26551,1.17075,0.934062,0.780594,0.735993,0.700654,0.722883,0.797979,0.742263,0.714048,0.710201,0.703504,0.715616,0.74554,0.937197,1.02241,1.05205,1.07214,1.09267,1.26235,1.24998,1.25033,1.26553,1.27508,1.25563,1.24255,1.13155,1.02232,0.94031,0.901425,0.879862,0.945966,0.905667,0.885518,0.857945,0.856177,0.849107,0.845572,0.961874,1.00147,1.04106,1.03116
862,1.37285,1.3934,1.39838,1.39838,1.40211,1.40958,1.40336,1.22156,0.794448,0.732187,0.656229,0.587742,0.539179,0.474427,0.463221,0.395979,0.384149,0.434581,0.571554,0.818107,0.997418,1.12443,1.20288,1.28631,1.27271,1.29742,1.30669,1.31287,1.32831,1.32831,1.32522,1.24182,1.06265,1.07192,0.95453,0.874214,0.824788,0.78463,0.763006,0.766095,0.763006,0.793897,0.855679,0.976154,1.03485,1.11825,1.2171,1.26344
