target,horizon,fold,family,day_of_week,n,mae,mase
occupancy,1,7,global_gbm,2,13200,1.15584,0.319195
occupancy,1,7,global_gbm,3,13200,1.03787,0.292622
occupancy,1,7,global_gbm,4,13200,1.06474,0.300779
occupancy,1,7,global_gbm,5,13200,1.07269,0.296548
occupancy,1,7,global_gbm,6,13200,0.977258,0.273521
occupancy,6,0,last_observation,0,13200,5.63519,1.28743
occupancy,6,0,last_observation,1,13200,6.11727,1.36316
occupancy,6,0,last_observation,2,13200,5.92447,1.33293
occupancy,6,0,last_observation,3,13200,6.47095,1.44201
occupancy,6,0,last_observation,4,13200,6.26163,1.39427
occupancy,6,0,last_observation,5,13200,4.87341,1.10833
occupancy,6,0,last_observation,6,13200,4.11364,0.944551
occupancy,6,0,seasonal_naive_daily,0,13200,4.4736,1.16823
occupancy,6,0,seasonal_naive_daily,1,13200,3.18239,0.899492
occupancy,6,0,seasonal_naive_daily,2,13200,3.1886,0.875865
occupancy,6,0,seasonal_naive_daily,3,13200,3.20163,0.915631
occupancy,6,0,seasonal_naive_daily,4,13200,3.30299,0.915851
occupancy,6,0,seasonal_naive_daily,5,13200,4.24273,1.10574
occupancy,6,0,seasonal_naive_daily,6,13200,3.22292,0.912413
occupancy,6,0,seasonal_naive_weekly,0,13200,3.77034,1.04781
occupancy,6,0,seasonal_naive_weekly,1,13200,3.77356,1.03253
occupancy,6,0,seasonal_naive_weekly,2,13200,6.22886,1.58252
occupancy,6,0,seasonal_naive_weekly,3,13200,4.01447,1.09921
occupancy,6,0,seasonal_naive_weekly,4,13200,3.90833,1.05862
occupancy,6,0,seasonal_naive_weekly,5,13200,3.45898,0.998625
occupancy,6,0,seasonal_naive_weekly,6,13200,3.43504,0.974136
occupancy,6,0,autoregressive,0,13200,3.55746,0.919668
occupancy,6,0,autoregressive,1,13200,2.86876,0.764338
occupancy,6,0,autoregressive,2,13200,2.82099,0.756607
occupancy,6,0,autoregressive,3,13200,3.01451,0.809054
occupancy,6,0,autoregressive,4,13200,2.86534,0.776712
occupancy,6,0,autoregressive,5,13200,3.01487,0.793571
occupancy,6,0,autoregressive,6,13200,2.6358,0.715927
occupancy,6,0,zone_ridge,0,13200,3.40723,0.892565
occupancy,6,0,zone_ridge,1,13200,3.48764,0.87128
occupancy,6,0,zone_ridge,2,13200,3.48088,0.861793
occupancy,6,0,zone_ridge,3,13200,3.70056,0.918206
occupancy,6,0,zone_ridge,4,13200,3.42914,0.869774
occupancy,6,0,zone_ridge,5,13200,2.91037,0.776299
occupancy,6,0,zone_ridge,6,13200,2.94754,0.775523
occupancy,6,0,zone_gbm,0,13200,3.23731,0.906831
occupancy,6,0,zone_gbm,1,13200,3.2228,0.871093
occupancy,6,0,zone_gbm,2,13200,3.04178,0.802738
occupancy,6,0,zone_gbm,3,13200,3.21778,0.858802
occupancy,6,0,zone_gbm,4,13200,3.03748,0.833966
occupancy,6,0,zone_gbm,5,13200,2.9804,0.839339
occupancy,6,0,zone_gbm,6,13200,3.00705,0.840361
occupancy,6,0,global_ridge,0,13200,4.61186,1.24024
occupancy,6,0,global_ridge,1,13200,4.60693,1.18732
occupancy,6,0,global_ridge,2,13200,4.44905,1.16831
occupancy,6,0,global_ridge,3,13200,4.60869,1.19756
occupancy,6,0,global_ridge,4,13200,4.6146,1.21954
occupancy,6,0,global_ridge,5,13200,3.81254,1.06747
occupancy,6,0,global_ridge,6,13200,3.33801,0.995366
occupancy,6,0,global_gbm,0,13200,3.45169,0.922944
occupancy,6,0,global_gbm,1,13200,3.20471,0.853535
occupancy,6,0,global_gbm,2,13200,3.19878,0.854889
occupancy,6,0,global_gbm,3,13200,3.38851,0.906824
occupancy,6,0,global_gbm,4,13200,3.28804,0.883486
occupancy,6,0,global_gbm,5,13200,2.89076,0.785536
occupancy,6,0,global_gbm,6,13200,2.77327,0.736539
occupancy,6,1,last_observation,0,13200,5.4417,1.24199
occupancy,6,1,last_observation,1,13200,6.07807,1.3509
occupancy,6,1,last_observation,2,13200,6.0264,1.33866
occupancy,6,1,last_observation,3,13200,5.99413,1.3166
occupancy,6,1,last_observation,4,13200,6.15121,1.36956
occupancy,6,1,last_observation,5,13200,4.71394,1.08014
occupancy,6,1,last_observation,6,13200,3.70322,0.866989
occupancy,6,1,seasonal_naive_daily,0,13200,4.65845,1.1934
occupancy,6,1,seasonal_naive_daily,1,13200,3.15106,0.885923
occupancy,6,1,seasonal_naive_daily,2,13200,2.91807,0.854037
occupancy,6,1,seasonal_naive_daily,3,13200,2.90341,0.842684
occupancy,6,1,seasonal_naive_daily,4,13200,2.86784,0.838812
occupancy,6,1,seasonal_naive_daily,5,13200,4.27981,1.10334
occupancy,6,1,seasonal_naive_daily,6,13200,3.20795,0.906501
occupancy,6,1,seasonal_naive_weekly,0,13200,3.50955,1.01258
occupancy,6,1,seasonal_naive_weekly,1,13200,3.6553,1.0178
occupancy,6,1,seasonal_naive_weekly,2,13200,3.48292,0.98538
occupancy,6,1,seasonal_naive_weekly,3,13200,3.69663,1.03224
occupancy,6,1,seasonal_naive_weekly,4,13200,3.42636,0.989791
occupancy,6,1,seasonal_naive_weekly,5,13200,3.5172,1.00837
occupancy,6,1,seasonal_naive_weekly,6,13200,3.49265,0.992261
occupancy,6,1,autoregressive,0,13200,3.5835,0.911188
occupancy,6,1,autoregressive,1,13200,2.76652,0.751832
occupancy,6,1,autoregressive,2,13200,2.65954,0.730005
occupancy,6,1,autoregressive,3,13200,2.64123,0.724072
occupancy,6,1,autoregressive,4,13200,2.66717,0.738608
occupancy,6,1,autoregressive,5,13200,3.0001,0.799072
occupancy,6,1,autoregressive,6,13200,2.56718,0.700665
occupancy,6,1,zone_ridge,0,13200,3.1353,0.830164
occupancy,6,1,zone_ridge,1,13200,3.24217,0.856533
occupancy,6,1,zone_ridge,2,13200,3.03055,0.788785
occupancy,6,1,zone_ridge,3,13200,3.12842,0.809448
occupancy,6,1,zone_ridge,4,13200,3.21258,0.840876
occupancy,6,1,zone_ridge,5,13200,2.98407,0.797477
occupancy,6,1,zone_ridge,6,13200,3.04129,0.78664
occupancy,6,1,zone_gbm,0,13200,3.01856,0.8401
occupancy,6,1,zone_gbm,1,13200,3.0245,0.845508
occupancy,6,1,zone_gbm,2,13200,2.64454,0.736908
occupancy,6,1,zone_gbm,3,13200,2.7713,0.782174
occupancy,6,1,zone_gbm,4,13200,2.84858,0.797351
occupancy,6,1,zone_gbm,5,13200,3.01375,0.834729
occupancy,6,1,zone_gbm,6,13200,2.95727,0.82759
occupancy,6,1,global_ridge,0,13200,4.62773,1.26662
occupancy,6,1,global_ridge,1,13200,4.59385,1.21406
occupancy,6,1,global_ridge,2,13200,4.38925,1.17663
occupancy,6,1,global_ridge,3,13200,4.4899,1.20086
occupancy,6,1,global_ridge,4,13200,4.48989,1.19569
occupancy,6,1,global_ridge,5,13200,3.78746,1.08611
occupancy,6,1,global_ridge,6,13200,3.20358,0.982628
occupancy,6,1,global_gbm,0,13200,3.55684,0.958002
occupancy,6,1,global_gbm,1,13200,3.11378,0.880426
occupancy,6,1,global_gbm,2,13200,2.73248,0.782531
occupancy,6,1,global_gbm,3,13200,2.98091,0.86204
occupancy,6,1,global_gbm,4,13200,2.97282,0.855118
occupancy,6,1,global_gbm,5,13200,3.02395,0.832064
occupancy,6,1,global_gbm,6,13200,2.77774,0.746204
occupancy,6,2,last_observation,0,13200,5.02167,1.16032
occupancy,6,2,last_observation,1,13200,5.42504,1.21348
occupancy,6,2,last_observation,2,13200,6.3978,1.40588
occupancy,6,2,last_observation,3,13200,6.23379,1.38998
occupancy,6,2,last_observation,4,13200,7.48402,1.67099
occupancy,6,2,last_observation,5,13200,4.50924,1.02696
occupancy,6,2,last_observation,6,13200,3.55765,0.838837
occupancy,6,2,seasonal_naive_daily,0,13200,4.34348,1.10196
occupancy,6,2,seasonal_naive_daily,1,13200,3.01939,0.860337
occupancy,6,2,seasonal_naive_daily,2,13200,3.16045,0.906833
occupancy,6,2,seasonal_naive_daily,3,13200,3.02148,0.863536
occupancy,6,2,seasonal_naive_daily,4,13200,4.04701,1.0814
occupancy,6,2,seasonal_naive_daily,5,13200,5.1378,1.30932
occupancy,6,2,seasonal_naive_daily,6,13200,3.06451,0.844326
occupancy,6,2,seasonal_naive_weekly,0,13200,3.59886,1.04882
occupancy,6,2,seasonal_naive_weekly,1,13200,3.63345,1.04164
occupancy,6,2,seasonal_naive_weekly,2,13200,3.85443,1.07642
occupancy,6,2,seasonal_naive_weekly,3,13200,4.02523,1.12975
occupancy,6,2,seasonal_naive_weekly,4,13200,5.78795,1.48434
occupancy,6,2,seasonal_naive_weekly,5,13200,3.60958,1.06533
occupancy,6,2,seasonal_naive_weekly,6,13200,3.57625,1.03916
occupancy,6,2,autoregressive,0,13200,3.31317,0.871792
occupancy,6,2,autoregressive,1,13200,2.61622,0.733489
occupancy,6,2,autoregressive,2,13200,2.78536,0.783552
occupancy,6,2,autoregressive,3,13200,2.85044,0.796532
occupancy,6,2,autoregressive,4,13200,4.20936,1.06641
occupancy,6,2,autoregressive,5,13200,3.51688,0.896559
occupancy,6,2,autoregressive,6,13200,2.52625,0.691813
occupancy,6,2,zone_ridge,0,13200,3.03081,0.819741
occupancy,6,2,zone_ridge,1,13200,2.9818,0.793277
occupancy,6,2,zone_ridge,2,13200,3.26136,0.863505
occupancy,6,2,zone_ridge,3,13200,3.27709,0.872636
occupancy,6,2,zone_ridge,4,13200,4.37501,1.1
occupancy,6,2,zone_ridge,5,13200,3.00709,0.812028
occupancy,6,2,zone_ridge,6,13200,3.13198,0.807841
occupancy,6,2,zone_gbm,0,13200,2.79672,0.843978
occupancy,6,2,zone_gbm,1,13200,2.82653,0.833795
occupancy,6,2,zone_gbm,2,13200,2.7329,0.782272
occupancy,6,2,zone_gbm,3,13200,2.9312,0.851143
occupancy,6,2,zone_gbm,4,13200,3.98121,1.06926
occupancy,6,2,zone_gbm,5,13200,2.76223,0.829406
occupancy,6,2,zone_gbm,6,13200,2.77927,0.82454
occupancy,6,2,global_ridge,0,13200,4.35954,1.2153
occupancy,6,2,global_ridge,1,13200,4.16696,1.13406
occupancy,6,2,global_ridge,2,13200,4.69569,1.24528
occupancy,6,2,global_ridge,3,13200,4.71118,1.26479
occupancy,6,2,global_ridge,4,13200,5.85597,1.49614
occupancy,6,2,global_ridge,5,13200,3.90174,1.13897
occupancy,6,2,global_ridge,6,13200,3.11071,0.96436
occupancy,6,2,global_gbm,0,13200,2.87626,0.81477
occupancy,6,2,global_gbm,1,13200,2.64685,0.75374
occupancy,6,2,global_gbm,2,13200,2.9049,0.831407
occupancy,6,2,global_gbm,3,13200,2.97385,0.840157
occupancy,6,2,global_gbm,4,13200,4.21756,1.09057
occupancy,6,2,global_gbm,5,13200,2.78151,0.769611
occupancy,6,2,global_gbm,6,13200,2.46038,0.67916
occupancy,6,3,last_observation,0,13200,3.30273,0.786886
occupancy,6,3,last_observation,1,13200,4.40015,1.02349
occupancy,6,3,last_observation,2,13200,4.00148,0.917015
occupancy,6,3,last_observation,3,13200,3.91034,0.909729
occupancy,6,3,last_observation,4,13200,3.9053,0.912098
occupancy,6,3,last_observation,5,13200,3.35496,0.790533
occupancy,6,3,last_observation,6,13200,2.76621,0.654049
occupancy,6,3,seasonal_naive_daily,0,13200,2.96038,0.808839
occupancy,6,3,seasonal_naive_daily,1,13200,3.28038,0.894278
occupancy,6,3,seasonal_naive_daily,2,13200,2.64852,0.729988
occupancy,6,3,seasonal_naive_daily,3,13200,2.55534,0.723127
occupancy,6,3,seasonal_naive_daily,4,13200,2.50386,0.734871
occupancy,6,3,seasonal_naive_daily,5,13200,3.18424,0.86154
occupancy,6,3,seasonal_naive_daily,6,13200,2.70261,0.751412
occupancy,6,3,seasonal_naive_weekly,0,13200,3.94083,1.06588
occupancy,6,3,seasonal_naive_weekly,1,13200,3.7886,1.02394
occupancy,6,3,seasonal_naive_weekly,2,13200,3.83811,1.02287
occupancy,6,3,seasonal_naive_weekly,3,13200,4.10879,1.11307
occupancy,6,3,seasonal_naive_weekly,4,13200,4.00678,1.094
occupancy,6,3,seasonal_naive_weekly,5,13200,4.16864,1.10666
occupancy,6,3,seasonal_naive_weekly,6,13200,4.02682,1.07548
occupancy,6,3,autoregressive,0,13200,2.48977,0.65817
occupancy,6,3,autoregressive,1,13200,2.79823,0.729704
occupancy,6,3,autoregressive,2,13200,2.35914,0.626244
occupancy,6,3,autoregressive,3,13200,2.33047,0.627936
occupancy,6,3,autoregressive,4,13200,2.2654,0.621934
occupancy,6,3,autoregressive,5,13200,2.61172,0.684523
occupancy,6,3,autoregressive,6,13200,2.36111,0.62675
occupancy,6,3,zone_ridge,0,13200,2.93026,0.740882
occupancy,6,3,zone_ridge,1,13200,2.90598,0.750213
occupancy,6,3,zone_ridge,2,13200,2.68381,0.682757
occupancy,6,3,zone_ridge,3,13200,2.7496,0.707737
occupancy,6,3,zone_ridge,4,13200,2.77627,0.71629
occupancy,6,3,zone_ridge,5,13200,3.22822,0.793759
occupancy,6,3,zone_ridge,6,13200,3.27852,0.790891
occupancy,6,3,zone_gbm,0,13200,3.10085,0.827189
occupancy,6,3,zone_gbm,1,13200,3.01223,0.810656
occupancy,6,3,zone_gbm,2,13200,2.71674,0.707595
occupancy,6,3,zone_gbm,3,13200,2.88951,0.769589
occupancy,6,3,zone_gbm,4,13200,2.83056,0.765373
occupancy,6,3,zone_gbm,5,13200,3.1008,0.822814
occupancy,6,3,zone_gbm,6,13200,3.11843,0.822057
occupancy,6,3,global_ridge,0,13200,3.2228,0.987729
occupancy,6,3,global_ridge,1,13200,3.80173,1.07101
occupancy,6,3,global_ridge,2,13200,3.41264,1.00027
occupancy,6,3,global_ridge,3,13200,3.43713,1.03015
occupancy,6,3,global_ridge,4,13200,3.41512,1.03704
occupancy,6,3,global_ridge,5,13200,3.33435,1.01014
occupancy,6,3,global_ridge,6,13200,2.8879,0.921026
occupancy,6,3,global_gbm,0,13200,2.46566,0.655045
occupancy,6,3,global_gbm,1,13200,2.74695,0.733857
occupancy,6,3,global_gbm,2,13200,2.49667,0.669775
occupancy,6,3,global_gbm,3,13200,2.51448,0.677484
occupancy,6,3,global_gbm,4,13200,2.4934,0.681994
occupancy,6,3,global_gbm,5,13200,2.59129,0.676545
occupancy,6,3,global_gbm,6,13200,2.34567,0.61243
occupancy,6,4,last_observation,0,13200,5.07504,1.19381
occupancy,6,4,last_observation,1,13200,5.34379,1.24733
occupancy,6,4,last_observation,2,13200,5.91182,1.35273
occupancy,6,4,last_observation,3,13200,5.90197,1.35382
occupancy,6,4,last_observation,4,13200,5.86258,1.36291
occupancy,6,4,last_observation,5,13200,4.91928,1.14431
occupancy,6,4,last_observation,6,13200,3.94644,0.953634
occupancy,6,4,seasonal_naive_daily,0,13200,4.0561,1.07382
occupancy,6,4,seasonal_naive_daily,1,13200,2.90443,0.848129
occupancy,6,4,seasonal_naive_daily,2,13200,2.90955,0.8575
occupancy,6,4,seasonal_naive_daily,3,13200,2.81163,0.827636
occupancy,6,4,seasonal_naive_daily,4,13200,2.83121,0.840854
occupancy,6,4,seasonal_naive_daily,5,13200,3.73436,1.03731
occupancy,6,4,seasonal_naive_daily,6,13200,3.06742,0.89073
occupancy,6,4,seasonal_naive_weekly,0,13200,4.33068,1.18156
occupancy,6,4,seasonal_naive_weekly,1,13200,3.90455,1.08527
occupancy,6,4,seasonal_naive_weekly,2,13200,3.76727,1.04415
occupancy,6,4,seasonal_naive_weekly,3,13200,3.68973,1.05318
occupancy,6,4,seasonal_naive_weekly,4,13200,3.69871,1.0552
occupancy,6,4,seasonal_naive_weekly,5,13200,3.72875,1.07738
occupancy,6,4,seasonal_naive_weekly,6,13200,3.7678,1.06481
occupancy,6,4,autoregressive,0,13200,3.24997,0.85426
occupancy,6,4,autoregressive,1,13200,2.66328,0.739294
occupancy,6,4,autoregressive,2,13200,2.57867,0.728855
occupancy,6,4,autoregressive,3,13200,2.50277,0.71412
occupancy,6,4,autoregressive,4,13200,2.62082,0.746922
occupancy,6,4,autoregressive,5,13200,2.73244,0.757649
occupancy,6,4,autoregressive,6,13200,2.45687,0.694051
occupancy,6,4,zone_ridge,0,13200,3.0378,0.806755
occupancy,6,4,zone_ridge,1,13200,3.0857,0.818044
occupancy,6,4,zone_ridge,2,13200,3.14026,0.814667
occupancy,6,4,zone_ridge,3,13200,3.09221,0.806388
occupancy,6,4,zone_ridge,4,13200,3.21269,0.847966
occupancy,6,4,zone_ridge,5,13200,2.78654,0.770022
occupancy,6,4,zone_ridge,6,13200,2.64357,0.736696
occupancy,6,4,zone_gbm,0,13200,2.99112,0.816134
occupancy,6,4,zone_gbm,1,13200,3.07545,0.841413
occupancy,6,4,zone_gbm,2,13200,2.59604,0.723805
occupancy,6,4,zone_gbm,3,13200,2.55105,0.718642
occupancy,6,4,zone_gbm,4,13200,2.8089,0.783334
occupancy,6,4,zone_gbm,5,13200,2.82841,0.798884
occupancy,6,4,zone_gbm,6,13200,2.76553,0.776935
occupancy,6,4,global_ridge,0,13200,4.05864,1.1221
occupancy,6,4,global_ridge,1,13200,3.9164,1.08439
occupancy,6,4,global_ridge,2,13200,4.28791,1.18073
occupancy,6,4,global_ridge,3,13200,4.14864,1.13879
occupancy,6,4,global_ridge,4,13200,4.2171,1.17002
occupancy,6,4,global_ridge,5,13200,3.55045,1.03956
occupancy,6,4,global_ridge,6,13200,3.0545,0.944587
occupancy,6,4,global_gbm,0,13200,2.89243,0.811612
occupancy,6,4,global_gbm,1,13200,2.89038,0.811659
occupancy,6,4,global_gbm,2,13200,2.72243,0.792403
occupancy,6,4,global_gbm,3,13200,2.95311,0.842487
occupancy,6,4,global_gbm,4,13200,3.46215,0.926821
occupancy,6,4,global_gbm,5,13200,2.76112,0.7734
occupancy,6,4,global_gbm,6,13200,2.44805,0.689775
occupancy,6,5,last_observation,0,13200,3.01992,0.684297
occupancy,6,5,last_observation,1,13200,3.04205,0.684212
occupancy,6,5,last_observation,2,13200,3.18591,0.763363
occupancy,6,5,last_observation,3,13200,3.55254,0.853652
occupancy,6,5,last_observation,4,13200,3.20489,0.83759
occupancy,6,5,last_observation,5,13200,2.59985,0.626291
occupancy,6,5,last_observation,6,13200,2.87712,0.676877
occupancy,6,5,seasonal_naive_daily,0,13200,1.89432,0.523971
occupancy,6,5,seasonal_naive_daily,1,13200,1.78795,0.515381
occupancy,6,5,seasonal_naive_daily,2,13200,2.2672,0.654383
occupancy,6,5,seasonal_naive_daily,3,13200,2.76057,0.764177
occupancy,6,5,seasonal_naive_daily,4,13200,3.08716,0.844448
occupancy,6,5,seasonal_naive_daily,5,13200,2.67136,0.739124
occupancy,6,5,seasonal_naive_daily,6,13200,2.7347,0.799146
occupancy,6,5,seasonal_naive_weekly,0,13200,5.03318,1.28591
occupancy,6,5,seasonal_naive_weekly,1,13200,4.96682,1.25763
occupancy,6,5,seasonal_naive_weekly,2,13200,4.46508,1.2242
occupancy,6,5,seasonal_naive_weekly,3,13200,4.53439,1.269
occupancy,6,5,seasonal_naive_weekly,4,13200,4.79667,1.31068
occupancy,6,5,seasonal_naive_weekly,5,13200,5.44057,1.4168
occupancy,6,5,seasonal_naive_weekly,6,13200,5.18231,1.28323
occupancy,6,5,autoregressive,0,13200,2.09063,0.566857
occupancy,6,5,autoregressive,1,13200,1.9505,0.544236
occupancy,6,5,autoregressive,2,13200,2.22207,0.615283
occupancy,6,5,autoregressive,3,13200,2.45951,0.682066
occupancy,6,5,autoregressive,4,13200,2.82663,0.773433
occupancy,6,5,autoregressive,5,13200,2.4261,0.660408
occupancy,6,5,autoregressive,6,13200,2.39738,0.660306
occupancy,6,5,zone_ridge,0,13200,3.03864,0.77085
occupancy,6,5,zone_ridge,1,13200,2.95077,0.743059
occupancy,6,5,zone_ridge,2,13200,2.87207,0.748142
occupancy,6,5,zone_ridge,3,13200,3.06483,0.799035
occupancy,6,5,zone_ridge,4,13200,3.3213,0.869021
occupancy,6,5,zone_ridge,5,13200,3.29913,0.825072
occupancy,6,5,zone_ridge,6,13200,3.23872,0.826576
occupancy,6,5,zone_gbm,0,13200,3.28998,0.901228
occupancy,6,5,zone_gbm,1,13200,3.16358,0.872635
occupancy,6,5,zone_gbm,2,13200,2.90552,0.789209
occupancy,6,5,zone_gbm,3,13200,3.11614,0.858452
occupancy,6,5,zone_gbm,4,13200,3.34867,0.92547
occupancy,6,5,zone_gbm,5,13200,3.32792,0.88629
occupancy,6,5,zone_gbm,6,13200,3.37943,0.925966
occupancy,6,5,global_ridge,0,13200,2.89225,0.907483
occupancy,6,5,global_ridge,1,13200,2.83121,0.910408
occupancy,6,5,global_ridge,2,13200,2.80512,0.890882
occupancy,6,5,global_ridge,3,13200,2.99752,0.960344
occupancy,6,5,global_ridge,4,13200,3.11699,1.00496
occupancy,6,5,global_ridge,5,13200,3.01345,0.96938
occupancy,6,5,global_ridge,6,13200,3.1058,0.977717
occupancy,6,5,global_gbm,0,13200,2.10475,0.576134
occupancy,6,5,global_gbm,1,13200,1.97776,0.550432
occupancy,6,5,global_gbm,2,13200,2.07791,0.597789
occupancy,6,5,global_gbm,3,13200,2.35899,0.660016
occupancy,6,5,global_gbm,4,13200,2.61433,0.721916
occupancy,6,5,global_gbm,5,13200,2.2931,0.622854
occupancy,6,5,global_gbm,6,13200,2.33795,0.650896
occupancy,6,6,last_observation,0,13200,4.4797,1.01674
occupancy,6,6,last_observation,1,13200,5.29083,1.23194
occupancy,6,6,last_observation,2,13200,5.06848,1.1707
occupancy,6,6,last_observation,3,13200,4.97068,1.14506
occupancy,6,6,last_observation,4,13200,4.88432,1.09227
occupancy,6,6,last_observation,5,13200,4.49742,1.07693
occupancy,6,6,last_observation,6,13200,3.30977,0.767842
occupancy,6,6,seasonal_naive_daily,0,13200,3.4475,0.879102
occupancy,6,6,seasonal_naive_daily,1,13200,2.8125,0.859067
occupancy,6,6,seasonal_naive_daily,2,13200,4.11909,1.20019
occupancy,6,6,seasonal_naive_daily,3,13200,2.49409,0.759224
occupancy,6,6,seasonal_naive_daily,4,13200,2.29402,0.693682
occupancy,6,6,seasonal_naive_daily,5,13200,3.84023,1.03892
occupancy,6,6,seasonal_naive_daily,6,13200,3.39909,0.989548
occupancy,6,6,seasonal_naive_weekly,0,13200,3.85288,1.19602
occupancy,6,6,seasonal_naive_weekly,1,13200,3.56758,1.12603
occupancy,6,6,seasonal_naive_weekly,2,13200,6.49902,1.83159
occupancy,6,6,seasonal_naive_weekly,3,13200,6.46909,1.8741
occupancy,6,6,seasonal_naive_weekly,4,13200,6.51061,1.89741
occupancy,6,6,seasonal_naive_weekly,5,13200,5.22917,1.5418
occupancy,6,6,seasonal_naive_weekly,6,13200,4.27879,1.26248
occupancy,6,6,autoregressive,0,13200,2.76785,0.739425
occupancy,6,6,autoregressive,1,13200,2.5448,0.748522
occupancy,6,6,autoregressive,2,13200,3.35817,0.93769
occupancy,6,6,autoregressive,3,13200,2.51031,0.736827
occupancy,6,6,autoregressive,4,13200,2.37579,0.69097
occupancy,6,6,autoregressive,5,13200,2.93321,0.818775
occupancy,6,6,autoregressive,6,13200,2.39708,0.674466
occupancy,6,6,zone_ridge,0,13200,2.72246,0.74875
occupancy,6,6,zone_ridge,1,13200,3.00988,0.84552
occupancy,6,6,zone_ridge,2,13200,3.59042,0.981076
occupancy,6,6,zone_ridge,3,13200,3.28427,0.912553
occupancy,6,6,zone_ridge,4,13200,3.20714,0.879746
occupancy,6,6,zone_ridge,5,13200,3.14802,0.881869
occupancy,6,6,zone_ridge,6,13200,2.71748,0.750783
occupancy,6,6,zone_gbm,0,13200,2.56507,0.760676
occupancy,6,6,zone_gbm,1,13200,2.6714,0.82078
occupancy,6,6,zone_gbm,2,13200,3.3922,0.969183
occupancy,6,6,zone_gbm,3,13200,3.21485,0.938151
occupancy,6,6,zone_gbm,4,13200,3.20163,0.94076
occupancy,6,6,zone_gbm,5,13200,3.15731,0.920592
occupancy,6,6,zone_gbm,6,13200,2.57729,0.760346
occupancy,6,6,global_ridge,0,13200,3.83138,1.11449
occupancy,6,6,global_ridge,1,13200,4.09047,1.18073
occupancy,6,6,global_ridge,2,13200,4.59865,1.29474
occupancy,6,6,global_ridge,3,13200,3.99207,1.13944
occupancy,6,6,global_ridge,4,13200,3.87656,1.1081
occupancy,6,6,global_ridge,5,13200,3.81332,1.16355
occupancy,6,6,global_ridge,6,13200,2.99919,0.955648
occupancy,6,6,global_gbm,0,13200,2.40436,0.70138
occupancy,6,6,global_gbm,1,13200,2.67876,0.807391
occupancy,6,6,global_gbm,2,13200,3.19994,0.952115
occupancy,6,6,global_gbm,3,13200,2.73027,0.842842
occupancy,6,6,global_gbm,4,13200,2.57219,0.773904
occupancy,6,6,global_gbm,5,13200,2.88265,0.834091
occupancy,6,6,global_gbm,6,13200,2.19562,0.641386
occupancy,6,7,last_observation,0,13200,4.50258,1.02442
occupancy,6,7,last_observation,1,13200,5.13848,1.21397
