zone_id,obs_date,day_of_week,is_weekend,is_holiday,n_hours,volume_kwh,volume_11kw_kwh,point_hours,mean_occupancy,peak_occupancy,mean_utilisation,peak_utilisation,hours_at_ceiling,mean_total_price
804,2022-11-29,1,0,0,24,10565,1482.75,160.25,6.83333,9,0.14539,0.191489,0,1.66687
804,2022-11-30,2,0,0,24,8533.75,1295.33,143.667,6.20833,9,0.132092,0.191489,0,1.67417
804,2022-12-01,3,0,0,24,9941.67,1333.67,143.667,6,8,0.12766,0.170213,0,1.67417
804,2022-12-02,4,0,0,24,11277.6,1469.67,154,6.45833,10,0.137411,0.212766,0,1.68146
804,2022-12-03,5,1,0,24,9042.83,1355.5,151.167,6.25,9,0.132979,0.191489,0,1.67417
804,2022-12-04,6,1,0,24,12560.6,1864,207.667,8.625,12,0.183511,0.255319,0,1.67417
804,2022-12-05,0,0,0,24,9038.33,1340.92,146.75,6.5,13,0.138298,0.276596,0,1.67417
804,2022-12-06,1,0,0,24,8574.67,1252.75,139.583,6.08333,10,0.129433,0.212766,0,1.67208
804,2022-12-07,2,0,0,24,11242.2,1252.08,122.25,5.20833,9,0.110816,0.191489,0,1.66688
804,2022-12-08,3,0,0,24,10161.1,1222.42,126.25,5.20833,8,0.110816,0.170213,0,1.68604
804,2022-12-09,4,0,0,24,7206,960.833,101.167,4.875,9,0.103723,0.191489,0,1.66479
804,2022-12-10,5,1,0,24,8469.42,1160.67,123.667,5.25,7,0.111702,0.148936,0,1.67417
804,2022-12-11,6,1,0,24,7066.17,1232.5,144.833,6.08333,10,0.129433,0.212766,0,1.67417
804,2022-12-12,0,0,0,24,7241.58,1043.67,116,5,8,0.106383,0.170213,0,1.67417
804,2022-12-13,1,0,0,24,8128.92,1001.92,101.417,5.25,10,0.111702,0.212766,0,1.67417
804,2022-12-14,2,0,0,24,6271.58,1019.25,117.417,5.95833,10,0.126773,0.212766,0,1.67417
804,2022-12-15,3,0,0,24,8376.5,1253.58,137.417,6.875,10,0.146277,0.212766,0,1.68146
804,2022-12-16,4,0,0,24,8645.58,1224.5,133.167,6.58333,8,0.140071,0.170213,0,1.67417
804,2022-12-17,5,1,0,24,7172.08,896.25,90.4167,4.58333,6,0.0975177,0.12766,0,1.67417
804,2022-12-18,6,1,0,24,5412.25,865.5,97.5,4.95833,7,0.105496,0.148936,0,1.67417
804,2022-12-19,0,0,0,24,7082.25,1075,122,6,8,0.12766,0.170213,0,1.67417
804,2022-12-20,1,0,0,24,8576,1200,132,6.5,9,0.138298,0.191489,0,1.67417
804,2022-12-21,2,0,0,24,9230.33,1268.58,135.083,6.79167,9,0.144504,0.191489,0,1.67417
804,2022-12-22,3,0,0,24,7121.67,854.167,89.1667,4.83333,8,0.102837,0.170213,0,1.68146
804,2022-12-23,4,0,0,24,5173.83,822.917,94.75,4.83333,8,0.102837,0.170213,0,1.67417
804,2022-12-24,5,1,0,24,8233.58,1070.5,115.167,5.875,8,0.125,0.170213,0,1.67417
804,2022-12-25,6,1,0,24,7211.25,907.417,96.5833,5,8,0.106383,0.170213,0,1.67417
804,2022-12-26,0,0,0,24,7184.08,929.25,97.4167,5.29167,8,0.112589,0.170213,0,1.68146
804,2022-12-27,1,0,0,24,8694.83,1144.08,119.583,6,8,0.12766,0.170213,0,1.68146
804,2022-12-28,2,0,0,24,8053.17,972.75,101.583,5.33333,8,0.113475,0.170213,0,1.67417
804,2022-12-29,3,0,0,24,6897.17,921.5,95.8333,5.5,9,0.117021,0.191489,0,1.66688
804,2022-12-30,4,0,0,24,7995.33,1305.17,147.5,7.08333,10,0.150709,0.212766,0,1.67417
804,2022-12-31,5,1,1,24,8415.33,1606.25,189.417,8.91667,11,0.189716,0.234043,0,1.66688
804,2023-01-01,6,1,1,24,10540.1,1683.75,188.917,8.91667,12,0.189716,0.255319,0,1.67417
804,2023-01-02,0,0,1,24,9059.58,1729.42,205.25,9.54167,14,0.203014,0.297872,0,1.67417
804,2023-01-03,1,0,0,24,8465.33,1405.42,160.25,7.70833,13,0.164007,0.276596,0,1.67417
804,2023-01-04,2,0,0,24,8289.5,1180.25,126.75,6.375,11,0.135638,0.234043,0,1.67417
804,2023-01-05,3,0,0,24,11140.8,1773.92,199.75,9.45833,12,0.201241,0.255319,0,1.67417
804,2023-01-06,4,0,0,24,6234.42,1216.08,143.25,6.83333,9,0.14539,0.191489,0,1.66687
804,2023-01-07,5,1,0,24,6049.25,1297.08,158.917,7.66667,10,0.163121,0.212766,0,1.67417
804,2023-01-08,6,1,0,24,5530.42,1178.42,140.917,6.79167,9,0.144504,0.191489,0,1.67417
804,2023-01-09,0,0,0,24,6338.5,1191.92,143.083,6.91667,10,0.147163,0.212766,0,1.67417
804,2023-01-10,1,0,0,24,4211.08,1088.92,137.75,6.75,10,0.143617,0.212766,0,1.67417
804,2023-01-11,2,0,0,24,4099.17,1074,137.333,6.66667,10,0.141844,0.212766,0,1.67417
804,2023-01-12,3,0,0,24,4427.92,1019.92,127.417,6.375,10,0.135638,0.212766,0,1.67417
804,2023-01-13,4,0,0,24,3806.5,1407.25,187.75,9.375,12,0.199468,0.255319,0,1.67417
804,2023-01-14,5,1,0,24,2688.25,800.417,103.583,6.33333,9,0.134752,0.191489,0,1.66688
804,2023-01-15,6,1,0,24,2016.42,671.667,88.6667,6.70833,11,0.14273,0.234043,0,1.67417
804,2023-01-16,0,0,0,24,2625.33,750.583,97.0833,7.20833,10,0.153369,0.212766,0,1.67417
804,2023-01-17,1,0,0,24,1887.83,343.667,41,3.79167,6,0.0806738,0.12766,0,1.67417
804,2023-01-18,2,0,0,24,2043.33,335.667,39,3.625,6,0.0771277,0.12766,0,1.68146
804,2023-01-19,3,0,0,24,3416.92,490.75,54.5833,4.33333,8,0.0921986,0.170213,0,1.67417
804,2023-01-20,4,0,0,24,3325.33,429.583,46.0833,3.95833,7,0.0842199,0.148936,0,1.66688
804,2023-01-21,5,1,1,24,2517.17,282.667,28.6667,3.20833,4,0.0682624,0.0851064,0,1.67417
804,2023-01-22,6,1,1,24,3087,353.833,36.1667,3.33333,5,0.070922,0.106383,0,1.67417
804,2023-01-23,0,0,1,24,3228,448.5,49.5,4.04167,5,0.0859929,0.106383,0,1.67417
804,2023-01-24,1,0,1,24,3194.17,351.083,35.25,3.5,4,0.0744681,0.0851064,0,1.67417
804,2023-01-25,2,0,1,24,2880,264,24,3,3,0.0638298,0.0638298,0,1.67417
804,2023-01-26,3,0,1,24,3603.92,479.25,52.0833,4.16667,7,0.0886525,0.148936,0,1.67417
804,2023-01-27,4,0,1,24,3346,484.75,54.25,4.33333,6,0.0921986,0.12766,0,1.67417
804,2023-01-28,5,1,0,24,3624,535.667,60.3333,4.375,6,0.0930851,0.12766,0,1.67417
804,2023-01-29,6,1,0,24,6309.25,1018.75,117.25,7.04167,10,0.149823,0.212766,0,1.67417
804,2023-01-30,0,0,0,24,6059.5,1155.92,139.083,7.79167,11,0.16578,0.234043,0,1.66687
804,2023-01-31,1,0,0,24,2553.67,664.333,85,5.54167,8,0.117908,0.170213,0,1.66688
804,2023-02-01,2,0,0,24,4022.33,944,118.667,6.83333,10,0.14539,0.212766,0,1.67417
804,2023-02-02,3,0,0,24,3549.5,1025.33,132.667,7.54167,11,0.160461,0.234043,0,1.68146
804,2023-02-03,4,0,0,24,7128.5,1338.92,160.083,8.70833,12,0.185284,0.255319,0,1.67417
804,2023-02-04,5,1,0,24,6886.67,1057,120.333,6.70833,10,0.14273,0.212766,0,1.68146
804,2023-02-05,6,1,0,24,3188.58,774.333,97.3333,5.95833,8,0.126773,0.170213,0,1.67417
804,2023-02-06,0,0,0,24,4464.33,991.167,121.5,6.95833,10,0.14805,0.212766,0,1.68146
804,2023-02-07,1,0,0,24,4907.25,942.417,113.583,6.58333,10,0.140071,0.212766,0,1.66688
804,2023-02-08,2,0,0,24,4112.58,965.75,120.917,5.83333,8,0.124113,0.170213,0,1.67417
804,2023-02-09,3,0,0,24,5124.42,994.833,119.5,6.125,10,0.130319,0.212766,0,1.67417
804,2023-02-10,4,0,0,24,6081.58,922.333,101.333,5.29167,8,0.112589,0.170213,0,1.67417
804,2023-02-11,5,1,0,24,3791,702.833,83.1667,4.45833,8,0.0948582,0.170213,0,1.66688
804,2023-02-12,6,1,0,24,4990.5,1098.08,134.917,6.58333,10,0.140071,0.212766,0,1.66687
804,2023-02-13,0,0,0,24,7448.75,1307.17,153.833,7.5,12,0.159574,0.255319,0,1.67417
804,2023-02-14,1,0,0,24,4308.17,838.083,100.25,5.16667,8,0.109929,0.170213,0,1.66688
804,2023-02-15,2,0,0,24,5114.58,786.083,88.5833,4.75,8,0.101064,0.170213,0,1.68146
804,2023-02-16,3,0,0,24,3725.58,691.75,82.9167,4.45833,8,0.0948582,0.170213,0,1.67417
804,2023-02-17,4,0,0,24,6586.67,1207.25,143.083,7.04167,9,0.149823,0.191489,0,1.67417
804,2023-02-18,5,1,0,24,5165.25,1124,137,6.79167,9,0.144504,0.191489,0,1.66688
804,2023-02-19,6,1,0,24,4020.67,808.833,98.5,5.04167,8,0.10727,0.170213,0,1.67417
804,2023-02-20,0,0,0,24,6288.42,1020.25,117.083,5.45833,8,0.116135,0.170213,0,1.67417
804,2023-02-21,1,0,0,24,5569.5,834.5,93.5,4.75,8,0.101064,0.170213,0,1.67417
804,2023-02-22,2,0,0,24,6058.17,978.167,111.167,4.5,8,0.0957447,0.170213,0,1.68146
804,2023-02-23,3,0,0,24,6522.5,969.917,109.083,4.54167,7,0.0966312,0.148936,0,1.66687
804,2023-02-24,4,0,0,24,6415.42,973.75,109.583,4.45833,9,0.0948582,0.191489,0,1.65958
804,2023-02-25,5,1,0,24,4721.75,980.833,120.167,5.04167,9,0.10727,0.191489,0,1.65958
804,2023-02-26,6,1,0,24,5106.25,974.75,117.25,4.70833,7,0.100177,0.148936,0,1.67417
804,2023-02-27,0,0,0,24,6287.75,1038.75,119.25,5,9,0.106383,0.191489,0,1.67417
804,2023-02-28,1,0,0,24,4278.5,693.417,79.5833,3.29167,6,0.0700355,0.12766,0,1.67417
805,2022-09-01,3,0,0,24,746.667,746.667,106.667,3.79167,10,0.315972,0.833333,0,2.26
805,2022-09-02,4,0,0,24,723.917,723.917,103.417,3.95833,12,0.329861,1,2,2.26
805,2022-09-03,5,1,0,24,168,168,24,1,1,0.0833333,0.0833333,0,2.26
805,2022-09-04,6,1,0,24,168,168,24,1,1,0.0833333,0.0833333,0,2.26
805,2022-09-05,0,0,0,24,798,798,114,4.70833,11,0.392361,0.916667,0,2.26
805,2022-09-06,1,0,0,24,705.833,705.833,100.833,4.125,11,0.34375,0.916667,0,2.26
805,2022-09-07,2,0,0,24,766.5,766.5,109.5,4.54167,12,0.378472,1,1,2.26
805,2022-09-08,3,0,0,24,830.667,830.667,118.667,4.83333,12,0.402778,1,1,2.26
805,2022-09-09,4,0,0,24,874.417,874.417,124.917,5.16667,11,0.430556,0.916667,0,2.26
805,2022-09-10,5,1,1,24,325.5,325.5,46.5,1.91667,2,0.159722,0.166667,0,2.26
805,2022-09-11,6,1,1,24,716.333,716.333,102.333,4.29167,9,0.357639,0.75,0,2.26
805,2022-09-12,0,0,1,24,1038.92,1038.92,148.417,6.20833,12,0.517361,1,2,2.26
805,2022-09-13,1,0,0,24,973.583,973.583,139.083,5.79167,12,0.482639,1,1,2.26
805,2022-09-14,2,0,0,24,0,0,0,0,0,0,0,0,2.26
805,2022-09-15,3,0,0,24,904.167,904.167,129.167,5.25,11,0.4375,0.916667,0,2.26
805,2022-09-16,4,0,0,24,776.417,776.417,110.917,4.79167,11,0.399306,0.916667,0,2.26
805,2022-09-17,5,1,0,24,361.083,361.083,51.5833,2.125,5,0.177083,0.416667,0,2.26
805,2022-09-18,6,1,0,24,659.167,659.167,94.1667,3.95833,9,0.329861,0.75,0,2.26
805,2022-09-19,0,0,0,24,996.333,996.333,142.333,5.91667,11,0.493056,0.916667,0,2.26
805,2022-09-20,1,0,0,24,715.167,715.167,102.167,4.66667,12,0.388889,1,1,2.26
805,2022-09-21,2,0,0,24,750.167,750.167,107.167,4.29167,10,0.357639,0.833333,0,2.26
805,2022-09-22,3,0,0,24,667.917,667.917,95.4167,4.08333,10,0.340278,0.833333,0,2.26
805,2022-09-23,4,0,0,24,728,728,104,4.375,10,0.364583,0.833333,0,2.26
805,2022-09-24,5,1,0,24,367.5,367.5,52.5,2.66667,12,0.222222,1,1,2.26
805,2022-09-25,6,1,0,24,321.417,321.417,45.9167,1.95833,4,0.163194,0.333333,0,2.26
805,2022-09-26,0,0,0,24,1017.33,1017.33,145.333,6,12,0.5,1,7,2.26
805,2022-09-27,1,0,0,24,879.083,879.083,125.583,5.20833,12,0.434028,1,5,2.26
805,2022-09-28,2,0,0,24,741.417,741.417,105.917,4.375,10,0.364583,0.833333,0,2.26
805,2022-09-29,3,0,0,24,799.75,799.75,114.25,4.75,11,0.395833,0.916667,0,2.26
805,2022-09-30,4,0,0,24,821.333,821.333,117.333,4.875,11,0.40625,0.916667,0,2.26
805,2022-10-01,5,1,1,24,0,0,0,0,0,0,0,0,2.26
805,2022-10-02,6,1,1,24,103.25,103.25,14.75,0.666667,1,0.0555556,0.0833333,0,2.26
805,2022-10-03,0,0,1,24,0,0,0,0,0,0,0,0,2.26
805,2022-10-04,1,0,1,24,229.25,229.25,32.75,1.33333,4,0.111111,0.333333,0,2.26
805,2022-10-05,2,0,1,24,112,112,16,0.666667,2,0.0555556,0.166667,0,2.26
805,2022-10-06,3,0,1,24,232.167,232.167,33.1667,1.375,3,0.114583,0.25,0,2.26
805,2022-10-07,4,0,1,24,235.667,235.667,33.6667,1.41667,3,0.118056,0.25,0,2.26
805,2022-10-08,5,1,0,24,804.417,804.417,114.917,4.79167,12,0.399306,1,2,2.26
805,2022-10-09,6,1,0,24,948.5,948.5,135.5,5.75,12,0.479167,1,2,2.26
805,2022-10-10,0,0,0,24,831.833,831.833,118.833,4.83333,11,0.402778,0.916667,0,2.26
805,2022-10-11,1,0,0,24,991.667,991.667,141.667,6.04167,12,0.503472,1,3,2.26
805,2022-10-12,2,0,0,24,785.75,785.75,112.25,4.66667,11,0.388889,0.916667,0,2.26
805,2022-10-13,3,0,0,24,851.667,851.667,121.667,5.04167,10,0.420139,0.833333,0,2.26
805,2022-10-14,4,0,0,24,939.75,939.75,134.25,5.5,12,0.458333,1,4,2.26
805,2022-10-15,5,1,0,24,515.667,515.667,73.6667,3.08333,6,0.256944,0.5,0,2.26
805,2022-10-16,6,1,0,24,294.583,294.583,42.0833,1.75,3,0.145833,0.25,0,2.26
805,2022-10-17,0,0,0,24,865.083,865.083,123.583,5.25,12,0.4375,1,1,2.26
805,2022-10-18,1,0,0,24,891.333,891.333,127.333,5.33333,12,0.444444,1,2,2.26
805,2022-10-19,2,0,0,24,781.083,781.083,111.583,4.66667,12,0.388889,1,2,2.26
805,2022-10-20,3,0,0,24,935.667,935.667,133.667,5.58333,12,0.465278,1,6,2.26
805,2022-10-21,4,0,0,24,795.083,795.083,113.583,5.20833,12,0.434028,1,1,2.26
805,2022-10-22,5,1,0,24,464.917,464.917,66.4167,3.25,8,0.270833,0.666667,0,2.26
805,2022-10-23,6,1,0,24,404.833,404.833,57.8333,2.54167,9,0.211806,0.75,0,2.26
805,2022-10-24,0,0,0,24,1010.92,1023.77,144.417,6.20833,12,0.517361,1,5,2.26
805,2022-10-25,1,0,0,24,1051.17,1051.17,150.167,6.20833,12,0.517361,1,9,2.26
805,2022-10-26,2,0,0,24,66.5,66.5,9.5,2,2,0.166667,0.166667,0,2.26
805,2022-10-27,3,0,0,24,419.417,451.84,59.9167,4.04167,12,0.336806,1,2,2.26
805,2022-10-28,4,0,0,24,813.75,813.75,116.25,4.875,12,0.40625,1,1,2.26
805,2022-10-29,5,1,0,24,252,252,36,1.45833,4,0.121528,0.333333,0,2.26
805,2022-10-30,6,1,0,24,448,448,64,2.70833,6,0.225694,0.5,0,2.26
805,2022-10-31,0,0,0,24,902.417,902.417,128.917,5.33333,10,0.444444,0.833333,0,2.26
805,2022-11-01,1,0,0,24,837.083,837.083,119.583,4.95833,11,0.413194,0.916667,0,2.26
805,2022-11-02,2,0,0,24,732.667,732.667,104.667,4.375,10,0.364583,0.833333,0,2.26
805,2022-11-03,3,0,0,24,815.5,815.5,116.5,5.375,12,0.447917,1,3,2.26
805,2022-11-04,4,0,0,24,755.417,755.417,107.917,4.45833,12,0.371528,1,1,2.26
805,2022-11-05,5,1,0,24,756,756,108,4.45833,8,0.371528,0.666667,0,2.26
805,2022-11-06,6,1,0,24,395.5,395.5,56.5,2.375,3,0.197917,0.25,0,2.26
805,2022-11-07,0,0,0,24,805.583,805.583,115.083,4.83333,11,0.402778,0.916667,0,2.26
805,2022-11-08,1,0,0,24,898.917,898.917,128.417,5.25,11,0.4375,0.916667,0,2.26
805,2022-11-09,2,0,0,24,880.833,880.833,125.833,5.20833,11,0.434028,0.916667,0,2.26
805,2022-11-10,3,0,0,24,837.667,837.667,119.667,4.91667,12,0.409722,1,1,2.26
805,2022-11-11,4,0,0,24,739.667,739.667,105.667,4.375,11,0.364583,0.916667,0,2.26
805,2022-11-12,5,1,0,24,478.333,478.333,68.3333,2.91667,7,0.243056,0.583333,0,2.26
805,2022-11-13,6,1,0,24,184.333,184.333,26.3333,1.08333,2,0.0902778,0.166667,0,2.26
805,2022-11-14,0,0,0,24,926.333,926.333,132.333,5.41667,12,0.451389,1,1,2.26
805,2022-11-15,1,0,0,24,847.583,847.583,121.083,5,12,0.416667,1,5,2.26
805,2022-11-16,2,0,0,24,869.75,869.75,124.25,5.04167,12,0.420139,1,5,2.26
805,2022-11-17,3,0,0,24,906.5,906.5,129.5,5.79167,12,0.482639,1,1,2.26
805,2022-11-18,4,0,0,24,838.833,838.833,119.833,4.875,10,0.40625,0.833333,0,2.26
805,2022-11-19,5,1,0,24,628.833,628.833,89.8333,3.75,10,0.3125,0.833333,0,2.26
805,2022-11-20,6,1,0,24,341.25,341.25,48.75,1.95833,3,0.163194,0.25,0,2.26
805,2022-11-21,0,0,0,24,1080.33,1080.33,154.333,6.45833,11,0.538194,0.916667,0,2.26
805,2022-11-22,1,0,0,24,975.917,975.917,139.417,5.83333,11,0.486111,0.916667,0,2.26
805,2022-11-23,2,0,0,24,837.667,837.667,119.667,5,12,0.416667,1,1,2.26
805,2022-11-24,3,0,0,24,809.083,809.083,115.583,4.875,11,0.40625,0.916667,0,2.26
805,2022-11-25,4,0,0,24,740.25,740.25,105.75,4.375,10,0.364583,0.833333,0,2.26
805,2022-11-26,5,1,0,24,255.5,255.5,36.5,1.58333,5,0.131944,0.416667,0,2.26
805,2022-11-27,6,1,0,24,407.75,407.75,58.25,2.45833,5,0.204861,0.416667,0,2.26
805,2022-11-28,0,0,0,24,934.5,934.5,133.5,5.54167,11,0.461806,0.916667,0,2.26
805,2022-11-29,1,0,0,24,872.667,872.667,124.667,5.16667,11,0.430556,0.916667,0,2.26
805,2022-11-30,2,0,0,24,945.583,945.583,135.083,5.54167,12,0.461806,1,4,2.26
805,2022-12-01,3,0,0,24,924.583,924.583,132.083,5.54167,11,0.461806,0.916667,0,2.26
805,2022-12-02,4,0,0,24,892.5,892.5,127.5,5.20833,11,0.434028,0.916667,0,2.26
805,2022-12-03,5,1,0,24,402.5,402.5,57.5,2.41667,6,0.201389,0.5,0,2.26
805,2022-12-04,6,1,0,24,341.25,341.25,48.75,2.04167,5,0.170139,0.416667,0,2.26
805,2022-12-05,0,0,0,24,834.75,834.75,119.25,4.83333,10,0.402778,0.833333,0,2.26
805,2022-12-06,1,0,0,24,928.667,928.667,132.667,5.5,12,0.458333,1,3,2.26
805,2022-12-07,2,0,0,24,974.75,974.75,139.25,5.70833,12,0.475694,1,4,2.26
805,2022-12-08,3,0,0,24,998.667,998.667,142.667,5.95833,12,0.496528,1,2,2.26
805,2022-12-09,4,0,0,24,615.417,615.417,87.9167,5.45833,12,0.454861,1,4,2.26
805,2022-12-10,5,1,0,24,456.75,456.75,65.25,2.70833,7,0.225694,0.583333,0,2.26
805,2022-12-11,6,1,0,24,284.083,284.083,40.5833,1.70833,3,0.142361,0.25,0,2.26
805,2022-12-12,0,0,0,24,936.25,936.25,133.75,5.5,12,0.458333,1,2,2.26
805,2022-12-13,1,0,0,24,851.667,851.667,121.667,4.95833,11,0.413194,0.916667,0,2.26
805,2022-12-14,2,0,0,24,886.083,886.083,126.583,5.29167,12,0.440972,1,5,2.26
805,2022-12-15,3,0,0,24,892.5,892.5,127.5,5.41667,11,0.451389,0.916667,0,2.26
805,2022-12-16,4,0,0,24,834.75,834.75,119.25,4.83333,12,0.402778,1,3,2.26
805,2022-12-17,5,1,0,24,419.417,419.417,59.9167,2.54167,7,0.211806,0.583333,0,2.26
805,2022-12-18,6,1,0,24,343.583,343.583,49.0833,2,4,0.166667,0.333333,0,2.26
805,2022-12-19,0,0,0,24,753.667,753.667,107.667,4.41667,11,0.368056,0.916667,0,2.26
805,2022-12-20,1,0,0,24,630,630,90,3.70833,10,0.309028,0.833333,0,2.26
805,2022-12-21,2,0,0,24,739.083,739.083,105.583,4.29167,12,0.357639,1,2,2.26
805,2022-12-22,3,0,0,24,604.333,604.333,86.3333,3.58333,11,0.298611,0.916667,0,2.26
805,2022-12-23,4,0,0,24,544.833,544.833,77.8333,3.25,10,0.270833,0.833333,0,2.26
805,2022-12-24,5,1,0,24,211.167,211.167,30.1667,1.29167,6,0.107639,0.5,0,2.26
805,2022-12-25,6,1,0,24,290.5,290.5,41.5,1.75,3,0.145833,0.25,0,2.26
805,2022-12-26,0,0,0,24,789.25,789.25,112.75,4.66667,11,0.388889,0.916667,0,2.26
805,2022-12-27,1,0,0,24,662.083,662.083,94.5833,4,11,0.333333,0.916667,0,2.26
805,2022-12-28,2,0,0,24,593.25,593.25,84.75,3.5,11,0.291667,0.916667,0,2.26
805,2022-12-29,3,0,0,24,687.75,687.75,98.25,4,12,0.333333,1,1,2.26
805,2022-12-30,4,0,0,24,799.75,799.75,114.25,4.79167,10,0.399306,0.833333,0,2.26
805,2022-12-31,5,1,1,24,202.417,202.417,28.9167,1.25,3,0.104167,0.25,0,2.26
805,2023-01-01,6,1,1,24,187.833,187.833,26.8333,1.08333,3,0.0902778,0.25,0,2.26
805,2023-01-02,0,0,1,24,639.917,639.917,91.4167,3.83333,7,0.319444,0.583333,0,2.26
805,2023-01-03,1,0,0,24,984.667,984.667,140.667,5.875,12,0.489583,1,5,2.26
805,2023-01-04,2,0,0,24,961.917,961.917,137.417,5.625,11,0.46875,0.916667,0,2.26
805,2023-01-05,3,0,0,24,915.25,915.25,130.75,5.54167,12,0.461806,1,2,2.26
805,2023-01-06,4,0,0,24,757.167,757.167,108.167,4.45833,11,0.371528,0.916667,0,2.26
805,2023-01-07,5,1,0,24,302.167,302.167,43.1667,1.83333,5,0.152778,0.416667,0,2.26
805,2023-01-08,6,1,0,24,267.167,267.167,38.1667,1.58333,3,0.131944,0.25,0,2.26
805,2023-01-09,0,0,0,24,851.667,851.667,121.667,5.04167,12,0.420139,1,1,2.26
805,2023-01-10,1,0,0,24,687.75,687.75,98.25,3.91667,11,0.326389,0.916667,0,2.26
805,2023-01-11,2,0,0,24,747.25,747.25,106.75,4.375,11,0.364583,0.916667,0,2.26
805,2023-01-12,3,0,0,24,850.5,850.5,121.5,5,12,0.416667,1,1,2.26
805,2023-01-13,4,0,0,24,685.417,685.417,97.9167,4.04167,12,0.336806,1,2,2.26
805,2023-01-14,5,1,0,24,202.417,202.417,28.9167,1.125,4,0.09375,0.333333,0,2.26
805,2023-01-15,6,1,0,24,601.417,601.417,85.9167,3.54167,8,0.295139,0.666667,0,2.26
805,2023-01-16,0,0,0,24,924,924,132,5.45833,12,0.454861,1,3,2.26
805,2023-01-17,1,0,0,24,693.583,693.583,99.0833,4.25,10,0.354167,0.833333,0,2.26
805,2023-01-18,2,0,0,24,683.083,683.083,97.5833,4,9,0.333333,0.75,0,2.26
805,2023-01-19,3,0,0,24,681.333,681.333,97.3333,4.33333,11,0.361111,0.916667,0,2.26
805,2023-01-20,4,0,0,24,324.333,324.333,46.3333,2,12,0.166667,1,1,2.26
805,2023-01-21,5,1,1,24,0,0,0,0,0,0,0,0,2.26
805,2023-01-22,6,1,1,24,4.66667,4.66667,0.666667,0,0,0,0,0,2.26
805,2023-01-23,0,0,1,24,0,0,0,0,0,0,0,0,2.26
805,2023-01-24,1,0,1,24,0,0,0,0,0,0,0,0,2.26
805,2023-01-25,2,0,1,24,0,0,0,0,0,0,0,0,2.26
805,2023-01-26,3,0,1,24,40.25,40.25,5.75,0.208333,1,0.0173611,0.0833333,0,2.26
805,2023-01-27,4,0,1,24,320.833,320.833,45.8333,1.91667,5,0.159722,0.416667,0,2.26
805,2023-01-28,5,1,0,24,620.083,620.083,88.5833,3.58333,8,0.298611,0.666667,0,2.26
805,2023-01-29,6,1,0,24,873.833,873.833,124.833,5.25,11,0.4375,0.916667,0,2.26
805,2023-01-30,0,0,0,24,679,679,97,4.08333,10,0.340278,0.833333,0,2.26
805,2023-01-31,1,0,0,24,880.25,880.25,125.75,5.25,11,0.4375,0.916667,0,2.26
805,2023-02-01,2,0,0,24,896,896,128,5.29167,12,0.440972,1,1,2.26
805,2023-02-02,3,0,0,24,911.167,911.167,130.167,5.33333,11,0.444444,0.916667,0,2.26
805,2023-02-03,4,0,0,24,760.667,760.667,108.667,4.625,11,0.385417,0.916667,0,2.26
805,2023-02-04,5,1,0,24,412.417,412.417,58.9167,2.41667,6,0.201389,0.5,0,2.26
805,2023-02-05,6,1,0,24,336,336,48,2,2,0.166667,0.166667,0,2.26
805,2023-02-06,0,0,0,24,807.917,807.917,115.417,4.83333,11,0.402778,0.916667,0,2.26
805,2023-02-07,1,0,0,24,1050.58,1050.58,150.083,6.16667,12,0.513889,1,5,2.26
805,2023-02-08,2,0,0,24,984.667,984.667,140.667,5.83333,12,0.486111,1,1,2.26
805,2023-02-09,3,0,0,24,936.25,936.25,133.75,5.45833,10,0.454861,0.833333,0,2.26
805,2023-02-10,4,0,0,24,938.583,938.583,134.083,5.45833,11,0.454861,0.916667,0,2.26
805,2023-02-11,5,1,0,24,634.083,634.083,90.5833,3.75,7,0.3125,0.583333,0,2.26
805,2023-02-12,6,1,0,24,501.083,501.083,71.5833,2.95833,4,0.246528,0.333333,0,2.26
805,2023-02-13,0,0,0,24,771.75,771.75,110.25,4.66667,11,0.388889,0.916667,0,2.26
805,2023-02-14,1,0,0,24,687.167,687.167,98.1667,4.29167,12,0.357639,1,2,2.26
805,2023-02-15,2,0,0,24,757.167,757.167,108.167,4.45833,11,0.371528,0.916667,0,2.26
805,2023-02-16,3,0,0,24,820.75,820.75,117.25,4.75,11,0.395833,0.916667,0,2.26
805,2023-02-17,4,0,0,24,915.833,915.833,130.833,5.375,11,0.447917,0.916667,0,2.26
805,2023-02-18,5,1,0,24,714.583,714.583,102.083,4.25,8,0.354167,0.666667,0,2.26
805,2023-02-19,6,1,0,24,365.75,365.75,52.25,2.20833,3,0.184028,0.25,0,2.26
805,2023-02-20,0,0,0,24,805.583,805.583,115.083,4.83333,12,0.402778,1,2,2.26
805,2023-02-21,1,0,0,24,788.667,788.667,112.667,4.625,12,0.385417,1,2,2.26
805,2023-02-22,2,0,0,24,765.917,765.917,109.417,4.625,10,0.385417,0.833333,0,2.26
805,2023-02-23,3,0,0,24,831.25,831.25,118.75,4.95833,12,0.413194,1,1,2.26
805,2023-02-24,4,0,0,24,802.083,802.083,114.583,4.75,12,0.395833,1,4,2.26
805,2023-02-25,5,1,0,24,495.833,495.833,70.8333,2.95833,6,0.246528,0.5,0,2.26
805,2023-02-26,6,1,0,24,337.75,337.75,48.25,2,2,0.166667,0.166667,0,2.26
